hab_lbl,P. Zone Class,P. Mass Class,P. Composition Class,P. Atmosphere Class,P. Min Mass (EU),P. Mass (EU),P. Radius (EU),P. Density (EU),P. Gravity (EU),P. Esc Vel (EU),P. SFlux Min (EU),P. SFlux Mean (EU),P. SFlux Max (EU),P. Teq Min (K),P. Teq Mean (K),P. Teq Max (K),P. Ts Min (K),P. Ts Mean (K),P. Ts Max (K),P. Surf Press (EU),P. Mag,P. Appar Size (deg),P. Period (days),P. Sem Major Axis (AU),P. Eccentricity,P. Mean Distance (AU),P. Inclination (deg),P. Omega (deg),S. Mass (SU),S. Radius (SU),S. Teff (K),S. Luminosity (SU),S. [Fe/H],S. Age (Gyrs),S. Appar Mag,S. Mag from Planet,S. Size from Planet (deg),S. Hab Zone Min (AU),S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. ESI,P. Habitable
0,2,2,3,2,18.2179136691,14.46,2.17,1.41,3.06,2.58,25.87326,25.87326,25.87327,574.6,574.6,574.6,621.5,621.5,621.5,20.4,-22.42,4.13,17.65,0.127,0,0.13,86.8916666667,0,0.8,0.81,5160,0.41731,0.063,4.1862139785,13.7474471831,-30.3,3.3994,0.502,1.206,-2.06,-0.13,0.35,0.32,0.3,0
0,2,4,3,2,18.2179136691,2.3,1.33,0.97,1.29,1.31,235.9183,235.9183,235.9183,998.5,998.5,998.5,1035.9,1035.9,1035.9,2.2,-23.76,2.53,4.79,0.053,0,0.05,86.8916666667,0,0.91,0.89,5526,0.662694,-0.156,4.1862139785,13.7474471831,-32.7,8.9581,0.62,1.471,-2.33,-0.16,-0.93,0.28,0.29,0
0,2,4,3,2,18.2179136691,1.75,1.23,0.94,1.15,1.19,25.2966,25.2966,25.29661,571.4,571.4,571.4,607.5,607.5,607.5,1.6,-21.15,2.34,6.67,0.058,0,0.06,86.8916666667,0,0.52,0.55,4208,0.085098,-0.67,4.1862139785,13.7474471831,-30.3,5.0552,0.235,0.59,-2,-0.16,-0.77,0.32,0.34,0
0,2,2,3,2,18.2179136691,13.85,2.15,1.39,2.99,2.54,13.29653,13.29653,13.29653,486.5,486.5,486.5,533.2,533.2,533.2,19.3,-21.67,4.09,10.85,0.08,0,0.08,86.8916666667,0,0.52,0.55,4208,0.085098,-0.67,4.1862139785,13.7474471831,-29.6,3.6644,0.235,0.59,-1.88,-0.13,0.49,0.34,0.34,0
0,2,2,3,2,18.2179136691,4.65,1.62,1.09,1.76,1.69,194.6759,194.6759,194.676,951.6,951.6,951.6,992.6,992.6,992.6,5.1,-23.98,3.09,3.78,0.046,0,0.05,86.8916666667,0,0.91,0.79,5208,0.411934,0.052,4.1862139785,13.7474471831,-32.5,9.162,0.498,1.193,-2.3,-0.15,-0.67,0.29,0.28,0
0,2,2,3,2,18.2179136691,13.85,2.15,1.39,2.99,2.54,84.86029,84.8603,84.86031,773.3,773.3,773.3,819.9,819.9,819.9,19.3,-23.69,4.09,12.41,0.105,0,0.1,86.8916666667,0,1,0.91,5957,0.935585,-0.191,4.1862139785,13.7474471831,-31.6,4.6199,0.718,1.684,-2.27,-0.13,0.03,0.31,0.26,0
0,2,2,3,2,18.2179136691,26.81,2.5,1.72,4.3,3.28,48.4232,48.4232,48.42322,672.1,672.1,672.1,722.5,722.5,722.5,46.1,-23.4,4.75,18.75,0.139,0,0.14,86.8916666667,0,1.02,0.91,5957,0.935585,-0.191,4.1862139785,13.7474471831,-31,3.4894,0.718,1.684,-2.2,-0.11,0.71,0.3,0.26,0
0,2,4,3,2,18.2179136691,3.88,1.55,1.05,1.63,1.59,188.5952,188.5952,188.5953,944.1,944.1,944.1,984.1,984.1,984.1,4.1,-23.84,2.94,5.71,0.063,0,0.06,86.8916666667,0,0.97,0.93,5573,0.748535,0.212,4.1862139785,13.7474471831,-32.4,7.873,0.657,1.557,-2.32,-0.15,-0.73,0.29,0.28,0
0,2,4,3,3,18.2179136691,2.23,1.32,0.97,1.28,1.3,1880.088,1880.089,1880.089,1677.6,1677.6,1677.6,1714.9,1714.9,1714.9,2.2,-26.01,2.51,1.05,0.02,0,0.02,86.8916666667,0,0.97,0.93,5573,0.748535,-0.1280114286,4.1862139785,15.6,-35,25.0372,0.657,1.557,-2.42,-0.16,-1.12,0.27,0.29,0
0,2,2,3,2,18.2179136691,4.31,1.59,1.07,1.7,1.65,1974.849,1974.849,1974.849,1698.4,1698.4,1698.4,1738.9,1738.9,1738.9,4.6,-26.46,3.02,1.62,0.027,0,0.03,86.8916666667,0,1.02,1.3,5551,1.439665,0.061,4.1862139785,13.7474471831,-35,25.8783,0.913,2.164,-2.42,-0.15,-0.96,0.28,0.28,0
0,2,2,3,2,18.2179136691,13.85,2.15,1.39,2.99,2.54,710.9456,710.9457,710.9458,1315.5,1315.5,1315.5,1362.2,1362.2,1362.2,19.3,-26.01,4.09,3.39,0.045,0,0.04,86.8916666667,0,1.02,1.3,5551,1.439665,0.061,4.1862139785,13.7474471831,-33.9,15.442,0.913,2.164,-2.39,-0.13,-0.38,0.29,0.25,0
0,2,2,3,2,18.2179136691,25.7,2.48,1.69,4.19,3.22,351.4807,351.4807,351.4807,1103.1,1103.1,1103.1,1153.3,1153.3,1153.3,43.6,-25.55,4.71,5.84,0.064,0,0.06,86.8916666667,0,1.02,1.3,5551,1.439665,0.061,4.1862139785,13.7474471831,-33.1,10.841,0.913,2.164,-2.36,-0.11,0.15,0.3,0.24,0
0,2,2,3,2,18.2179136691,20.36,2.35,1.57,3.68,2.94,156.2136,156.2137,156.2137,900.7,900.7,900.7,949.5,949.5,949.5,31.9,-24.55,4.47,10.68,0.096,0,0.1,86.8916666667,0,1.02,1.3,5551,1.439665,0.061,4.1862139785,13.7474471831,-32.2,7.2213,0.913,2.164,-2.31,-0.12,0.17,0.3,0.25,0
0,2,2,3,2,18.2179136691,10.4,2,1.29,2.59,2.28,89.61929,89.61929,89.6193,783.9,783.9,783.9,829,829,829,13.4,-23.6,3.81,8.19,0.075,0,0.07,86.8916666667,0,0.88,0.86,5250,0.504109,-0.034,4.1862139785,13.7474471831,-31.6,6.1137,0.549,1.315,-2.24,-0.13,-0.16,0.31,0.27,0
0,2,2,3,2,18.2179136691,5.96,1.74,1.14,1.98,1.85,4.573491,4.573491,4.573492,372.6,372.6,372.6,414.8,414.8,414.8,6.8,-20.04,3.3,76.05,0.332,0,0.33,86.8916666667,0,0.88,0.86,5250,0.504109,-0.034,4.1862139785,13.7474471831,-28.4,1.3805,0.549,1.315,-1.57,-0.15,0.13,0.39,0.51,0
0,2,2,3,2,18.2179136691,14.46,2.17,1.41,3.06,2.58,48.84026,48.84027,48.84028,673.5,673.5,673.5,720.4,720.4,720.4,20.4,-23.11,4.13,10.38,0.088,0,0.09,86.8916666667,0,0.87,0.79,5098,0.378219,0.14,4.1862139785,13.7474471831,-31,4.7855,0.479,1.155,-2.16,-0.13,0.19,0.32,0.27,0
0,2,2,3,2,18.2179136691,10.17,1.99,1.28,2.56,2.26,15.54154,15.54154,15.54155,505.8,505.8,505.8,550.8,550.8,550.8,13.1,-21.67,3.79,24.57,0.156,0,0.16,86.8916666667,0,0.87,0.79,5098,0.378219,0.14,4.1862139785,13.7474471831,-29.7,2.699,0.479,1.155,-1.96,-0.13,0.21,0.34,0.34,0
0,2,4,3,2,18.2179136691,2.44,1.36,0.98,1.33,1.34,69.33565,69.33565,69.33566,735.2,735.2,735.2,772.9,772.9,772.9,2.4,-22.46,2.58,13.06,0.108,0,0.11,86.8916666667,0,0.99,0.88,5841,0.808731,-0.115,4.1862139785,13.7474471831,-31.4,4.3433,0.672,1.581,-2.24,-0.16,-0.77,0.3,0.3,0
0,2,2,3,2,18.2179136691,4.77,1.64,1.09,1.78,1.71,35.00393,35.00394,35.00394,619.7,619.7,619.7,660.8,660.8,660.8,5.2,-22.13,3.11,21.85,0.152,0,0.15,86.8916666667,0,0.98,0.88,5841,0.808731,-0.115,4.1862139785,13.7474471831,-30.6,3.0857,0.672,1.581,-2.14,-0.15,-0.4,0.31,0.31,0
0,2,2,3,1,18.2179136691,25.16,2.46,1.68,4.14,3.2,7.346944,7.346945,7.346946,419.4,419.4,419.4,469.5,469.5,469.5,42.3,-21.32,4.68,47.33,0.242,0,0.24,86.8916666667,0,0.84,0.79,5265,0.430266,-0.11,4.1862139785,13.7474471831,-28.9,1.7398,0.507,1.213,-1.75,-0.11,1.29,0.31,0.38,0
0,2,2,3,2,18.2179136691,7.73,1.86,1.2,2.24,2.04,264.3264,264.3264,264.3265,1027.3,1027.3,1027.3,1070.8,1070.8,1070.8,9.3,-24.61,3.53,6.85,0.069,0,0.07,86.8916666667,0,1.03,1.1,5835,1.258458,-0.311,4.1862139785,13.7474471831,-32.8,8.5036,0.839,1.974,-2.36,-0.14,-0.5,0.29,0.27,0
0,2,2,3,2,18.2179136691,26.25,2.49,1.71,4.25,3.25,22.59512,22.59513,22.59513,555.5,555.5,555.5,605.7,605.7,605.7,44.8,-22.56,4.73,43.13,0.236,0,0.24,86.8916666667,0,1.03,1.1,5835,1.258458,-0.311,4.1862139785,13.7474471831,-30.1,2.4841,0.839,1.974,-2.06,-0.11,0.94,0.31,0.29,0
0,2,2,3,2,18.2179136691,25.7,2.48,1.69,4.19,3.22,226.4819,226.4819,226.482,988.3,988.3,988.3,1038.5,1038.5,1038.5,43.6,-25.07,4.71,6.62,0.071,0,0.07,86.8916666667,0,0.99,1.03,5885,1.141695,0.106,4.1862139785,13.7474471831,-32.6,7.7369,0.797,1.872,-2.35,-0.11,0.25,0.3,0.24,0
0,2,2,3,2,18.2179136691,9.95,1.98,1.28,2.53,2.24,67.55927,67.55928,67.5593,730.4,730.4,730.4,775.3,775.3,775.3,12.7,-23.26,3.77,3.35,0.037,0,0.04,86.8916666667,0,0.56,0.56,4258,0.092489,0.028,4.1862139785,13.7474471831,-31.3,8.0724,0.245,0.612,-2.13,-0.13,-0.13,0.32,0.28,0
0,2,2,3,2,18.2179136691,13.26,2.13,1.38,2.93,2.5,25.69129,25.69129,25.6913,573.6,573.6,573.6,620,620,620,18.2,-22.36,4.04,6.88,0.06,0,0.06,86.8916666667,0,0.56,0.56,4258,0.092489,0.028,4.1862139785,13.7474471831,-30.3,4.9754,0.245,0.612,-2.01,-0.13,0.29,0.33,0.3,0
0,2,2,3,1,18.2179136691,17.55,2.27,1.49,3.39,2.78,3.899842,3.899842,3.899843,358,358,358,406,406,406,26.2,-20.45,4.32,28.46,0.154,0,0.15,86.8916666667,0,0.56,0.56,4258,0.092489,0.028,4.1862139785,13.7474471831,-28.2,1.938,0.245,0.612,-1.5,-0.12,1.11,0.35,0.5,0
0,2,2,3,2,18.2179136691,25.16,2.46,1.68,4.14,3.2,259.7197,259.7197,259.7197,1022.8,1022.8,1022.8,1072.8,1072.8,1072.8,42.3,-25.21,4.68,5.33,0.061,0,0.06,86.8916666667,0,0.98,0.96,5847,0.966417,0.02,4.1862139785,13.7474471831,-32.8,8.3944,0.735,1.728,-2.36,-0.11,0.2,0.3,0.24,0
0,2,2,3,2,18.2179136691,5.4,1.69,1.12,1.89,1.79,147.2972,147.2972,147.2972,887.6,887.6,887.6,929.2,929.2,929.2,6,-23.77,3.21,8.13,0.081,0,0.08,86.8916666667,0,0.98,0.96,5847,0.966417,0.02,4.1862139785,13.7474471831,-32.2,6.3192,0.735,1.728,-2.32,-0.15,-0.57,0.29,0.28,0
0,2,2,3,2,18.2179136691,10.4,2,1.29,2.59,2.28,226.3206,226.3206,226.3206,988.2,988.2,988.2,1033.3,1033.3,1033.3,13.4,-24.61,3.81,11.48,0.107,0,0.11,86.8916666667,0,1.24,1.46,6067,2.591145,-0.151,4.1862139785,13.7474471831,-32.6,7.2765,1.187,2.777,-2.36,-0.13,-0.33,0.3,0.26,0
0,2,2,3,2,18.2179136691,6.4,1.77,1.16,2.05,1.9,79.97359,79.97359,79.97361,761.9,761.9,761.9,804.4,804.4,804.4,7.4,-23.2,3.36,25.26,0.18,0,0.18,86.8916666667,0,1.22,1.46,6067,2.591145,-0.151,4.1862139785,13.7474471831,-31.5,4.3236,1.187,2.777,-2.27,-0.14,-0.4,0.3,0.28,0
0,2,4,3,3,18.2179136691,0.58,0.88,0.84,0.74,0.81,206.2974,206.2974,206.2975,965.5,965.5,965.5,996.5,996.5,996.5,0.5,-22.72,1.68,5.22,0.056,0,0.06,86.8916666667,0,0.86,0.88,5524,0.646949,-0.951,4.1862139785,13.7474471831,-32.5,8.3819,0.613,1.454,-2.32,-0.18,-1.23,0.28,0.3,0
0,2,4,3,3,18.2179136691,0.86,1,0.87,0.86,0.93,128.3373,128.3374,128.3374,857.5,857.5,857.5,890.2,890.2,890.2,0.7,-22.46,1.89,7.41,0.071,0,0.07,86.8916666667,0,0.87,0.88,5524,0.646949,-0.951,4.1862139785,13.7474471831,-32,6.6088,0.613,1.454,-2.29,-0.17,-1.12,0.28,0.3,0
0,0,6,3,0,18.2179136691,0.23,0.66,0.79,0.52,0.59,932.1921178471,936.3143069742,943.1535689337,858.6035066505,861.9361547763,867.4600362757,899.7738814994,903.1065296252,908.6305320435,0.2,-23.0491172914,1.26,5.25,0.1136826481,0,0.1130108827,86.8916666667,0,0.891070133,0.88,5524,0.646949,-0.1280114286,4.1862139785,13.4,-31.5828899637,8.0273480559,0.613,1.454,-1.9565840387,-0.19,-0.3471644498,0.3035912938,0.3134038694,0
0,2,4,3,2,18.2179136691,2.97,1.43,1.01,1.44,1.44,423.0662,423.0662,423.0663,1155.4,1155.4,1155.4,1194.1,1194.1,1194.1,3,-24.56,2.72,2.97,0.038,0,0.04,86.8916666667,0,0.79,0.93,5297,0.610908,-0.161,4.1862139785,13.7474471831,-33.3,13.0707,0.603,1.442,-2.35,-0.16,-0.91,0.28,0.29,0
0,2,2,3,2,18.2179136691,6.72,1.79,1.17,2.09,1.94,164.1783,164.1783,164.1784,912,912,912,954.8,954.8,954.8,7.8,-24.01,3.41,6.06,0.061,0,0.06,86.8916666667,0,0.79,0.93,5297,0.610908,-0.161,4.1862139785,13.7474471831,-32.3,8.1316,0.603,1.442,-2.29,-0.14,-0.49,0.3,0.27,0
0,2,2,3,2,18.2179136691,16.81,2.25,1.47,3.32,2.73,73.7722,73.77221,73.77221,746.7,746.7,746.7,794.4,794.4,794.4,24.8,-23.64,4.28,10.94,0.091,0,0.09,86.8916666667,0,0.79,0.93,5297,0.610908,-0.161,4.1862139785,13.7474471831,-31.4,5.4483,0.603,1.442,-2.22,-0.12,0.2,0.31,0.26,0
0,2,4,3,2,18.2179136691,3.49,1.5,1.03,1.55,1.53,430.7797,430.7798,430.7799,1160.7,1160.7,1160.7,1200.2,1200.2,1200.2,3.6,-24.68,2.85,2.94,0.037,0,0.04,86.8916666667,0,0.78,0.81,5626,0.589738,-0.478,4.1862139785,13.7474471831,-33.3,11.6868,0.582,1.376,-2.37,-0.15,-0.86,0.28,0.28,0
0,2,2,3,2,18.2179136691,9.95,1.98,1.28,2.53,2.24,110.6657,110.6657,110.6657,826.3,826.3,826.3,871.2,871.2,871.2,12.7,-23.8,3.77,8.01,0.073,0,0.07,86.8916666667,0,0.81,0.81,5626,0.589738,-0.478,4.1862139785,13.7474471831,-31.9,5.9158,0.582,1.376,-2.28,-0.13,-0.22,0.3,0.27,0
0,2,4,3,2,18.2179136691,3.78,1.53,1.05,1.61,1.57,118.0705,118.0705,118.0705,839.8,839.8,839.8,879.7,879.7,879.7,4,-23.31,2.92,11.63,0.101,0,0.1,86.8916666667,0,1.02,1.01,6023,1.204437,-0.188,4.1862139785,13.7474471831,-31.9,5.3311,0.811,1.9,-2.3,-0.15,-0.68,0.29,0.29,0
0,2,2,3,2,18.2179136691,7.38,1.84,1.19,2.19,2,28.94168,28.94168,28.94169,590.9,590.9,590.9,634.2,634.2,634.2,8.8,-22.17,3.49,33.2,0.204,0,0.2,86.8916666667,0,1.03,1.01,6023,1.204437,-0.188,4.1862139785,13.7474471831,-30.4,2.6387,0.811,1.9,-2.12,-0.14,-0.14,0.32,0.31,0
0,2,2,3,2,18.2179136691,19.94,2.34,1.55,3.64,2.92,256.9971,256.9971,256.9972,1020.1,1020.1,1020.1,1068.8,1068.8,1068.8,31,-25.08,4.45,10.3,0.098,0,0.1,86.8916666667,0,1.24,1.38,6165,2.4682,0.184,4.1862139785,13.7474471831,-32.8,7.5097,1.152,2.689,-2.37,-0.12,0.04,0.3,0.24,0
0,2,3,2,2,18.2179136691,13.99,2.8,0.64,1.78,2.24,13.96431,13.96431,13.96431,492.5,492.5,492.5,535.9,535.9,535.9,8.9,-22.3,5.32,48.65,0.2572,0,0.26,86.8916666667,0,0.96,0.95,5812,0.923931,0.012,4.1862139785,13.7474471831,-29.6,1.9683,0.72,1.695,-1.95,0.9,0.22,0.32,0.3,0
0,2,3,3,1,18.2179136691,89.02,2.92,3.56,10.42,5.52,200.4282,200.4282,200.4283,958.6,958.6,958.6,1017.2,1017.2,1017.2,317.3,-25.3,5.56,17.32,0.1388,0,0.14,86.8916666667,0,1.19,1.65,6306,3.862545,-0.315,4.1862139785,13.4,-32.5,6.3373,1.428,3.326,-2.36,-0.26,1.72,0.25,0.22,0
0,2,3,2,1,18.2179136691,66.77,3.36,1.76,5.91,4.46,84.85925,84.85926,84.85928,773.2,773.2,773.2,827.7,827.7,827.7,117.5,-24.66,6.39,33.01,0.2133,0,0.21,86.8916666667,0,1.19,1.65,6306,3.862545,-0.315,4.1862139785,13.4,-31.6,4.1224,1.428,3.326,-2.28,0.37,1.37,0.27,0.21,0
0,2,3,2,1,18.2179136691,41.33,3.1,1.38,4.29,3.65,28.41669,28.4167,28.41671,588.2,588.2,588.2,639.5,639.5,639.5,57.2,-23.3,5.9,54.41,0.3073,0,0.31,86.8916666667,0,1.23,1.27,6562,2.683133,-0.57,4.1862139785,13.7,-30.4,2.2027,1.173,2.72,-2.12,0.37,1.18,0.29,0.25,0
0,2,4,3,2,18.2179136691,3.05,1.44,1.01,1.46,1.45,755.488,755.488,755.4882,1335.7,1335.7,1335.7,1374.5,1374.5,1374.5,3.1,-25.21,2.75,2.14,0.032,0,0.03,86.8916666667,0,0.91,0.89,5744,0.77362,-0.169,4.1862139785,13.7474471831,-34,14.8634,0.661,1.56,-2.4,-0.16,-0.96,0.28,0.28,0
0,2,2,3,2,18.2179136691,10.4,2,1.29,2.59,2.28,246.69,246.69,246.69,1009.7,1009.7,1009.7,1054.8,1054.8,1054.8,13.4,-24.7,3.81,4.81,0.056,0,0.06,86.8916666667,0,0.91,0.89,5744,0.77362,-0.169,4.1862139785,13.7474471831,-32.7,8.4773,0.661,1.56,-2.35,-0.13,-0.34,0.3,0.26,0
0,2,4,3,3,18.2179136691,0.89,1.01,0.87,0.88,0.94,162.2677,162.2677,162.2677,909.3,909.3,909.3,942.2,942.2,942.2,0.8,-22.74,1.92,9.22,0.082,0,0.08,86.8916666667,0,1.09,1.01,5876,1.091088,-0.374,4.1862139785,15.2,-32.3,6.5676,0.779,1.831,-2.33,-0.17,-1.13,0.28,0.3,0
0,2,4,3,2,18.2179136691,1.59,1.2,0.93,1.11,1.15,97.10641,97.10641,97.10644,799.8,799.8,799.8,835.4,835.4,835.4,1.5,-22.56,2.28,13.64,0.106,0,0.11,86.8916666667,0,1.09,1.01,5876,1.091088,-0.374,4.1862139785,15.2,-31.7,5.0794,0.779,1.831,-2.28,-0.17,-0.94,0.29,0.3,0
0,2,2,3,1,18.2179136691,64.86,2.46,4.34,10.68,5.13,37.19466,37.19466,37.19466,629.2,629.2,629.2,687.3,687.3,687.3,281.2,-23.09,4.68,24.81,0.1713,0,0.17,86.8916666667,0,1.09,1.01,5876,1.091088,-0.374,4.1862139785,15.2,-30.7,3.143,0.779,1.831,-2.16,-0.64,2.22,0.24,0.27,0
0,2,3,2,1,18.2179136691,61.04,3.1,2.04,6.34,4.44,17.14235,17.14236,17.14236,518.4,518.4,518.4,573.1,573.1,573.1,124.8,-22.74,5.9,44.35,0.2523,0,0.25,86.8916666667,0,1.09,1.01,5876,1.091088,-0.374,4.1862139785,15.2,-29.8,2.1336,0.779,1.831,-2,0.12,2.04,0.26,0.27,0
0,2,2,3,2,18.2179136691,13.26,2.13,1.38,2.93,2.5,15.53704,15.53704,15.53704,505.8,505.8,505.8,552.2,552.2,552.2,18.2,-21.81,4.04,11.01,0.082,0,0.08,86.8916666667,0,0.61,0.57,4351,0.104471,-0.26,4.1862139785,13.7474471831,-29.7,3.7051,0.26,0.646,-1.92,-0.13,0.42,0.34,0.33,0
0,2,2,3,2,18.2179136691,16.46,2.24,1.46,3.28,2.71,54.09936,54.09937,54.09938,690.9,690.9,690.9,738.6,738.6,738.6,24.1,-23.29,4.26,12.7,0.104,0,0.1,86.8916666667,0,0.93,0.81,5615,0.585139,-0.145,4.1862139785,13.7474471831,-31.1,4.1515,0.58,1.372,-2.2,-0.12,0.26,0.31,0.27,0
0,2,4,3,2,18.2179136691,2.37,1.34,0.97,1.31,1.33,389.3722,389.3723,389.3723,1131.7,1131.7,1131.7,1169.3,1169.3,1169.3,2.3,-24.33,2.55,2.63,0.036,0,0.04,86.8916666667,0,0.85,0.81,5411,0.504626,-0.063,4.1862139785,13.7474471831,-33.2,12.0126,0.545,1.297,-2.35,-0.16,-0.97,0.28,0.29,0
0,2,4,3,3,18.2179136691,1.27,1.12,0.9,1.01,1.06,123.1998,123.1998,123.1998,848.8,848.8,848.8,883.4,883.4,883.4,1.1,-22.67,2.13,6.19,0.064,0,0.06,86.8916666667,0,0.85,0.81,5411,0.504626,-0.063,4.1862139785,13.7474471831,-32,6.7486,0.545,1.297,-2.28,-0.17,-1.02,0.29,0.3,0
0,2,4,3,3,18.2179136691,1.81,1.24,0.94,1.17,1.21,882.462,882.462,882.4621,1388.6,1388.6,1388.6,1424.8,1424.8,1424.8,1.7,-25.05,2.36,1.8,0.027,0,0.03,86.8916666667,0,0.81,0.86,5580,0.643315,-0.165,4.1862139785,13.7474471831,-34.1,17.0371,0.609,1.443,-2.4,-0.16,-1.1,0.27,0.29,0
0,2,4,3,2,18.2179136691,2.51,1.37,0.98,1.34,1.35,364.6909,364.6909,364.691,1113.3,1113.3,1113.3,1151.2,1151.2,1151.2,2.5,-24.29,2.6,3.47,0.042,0,0.04,86.8916666667,0,0.82,0.86,5580,0.643315,-0.165,4.1862139785,13.7474471831,-33.2,10.9286,0.609,1.443,-2.36,-0.16,-0.94,0.28,0.29,0
0,2,4,3,2,18.2179136691,2.3,1.33,0.97,1.29,1.31,172.8876,172.8876,172.8876,923.8,923.8,923.8,961.3,961.3,961.3,2.2,-23.42,2.53,5.91,0.061,0,0.06,86.8916666667,0,0.87,0.86,5580,0.643315,-0.165,4.1862139785,13.7474471831,-32.4,7.5186,0.609,1.443,-2.31,-0.16,-0.89,0.29,0.29,0
0,2,2,3,2,18.2179136691,6.4,1.77,1.16,2.05,1.9,20.76817,20.76817,20.76817,543.9,543.9,543.9,586.4,586.4,586.4,7.4,-21.73,3.36,29.22,0.176,0,0.18,86.8916666667,0,0.85,0.86,5580,0.643315,-0.165,4.1862139785,13.7474471831,-30,2.6042,0.609,1.443,-2.04,-0.14,-0.15,0.33,0.33,0
0,2,2,3,2,18.2179136691,19.52,2.33,1.54,3.6,2.89,51.44419,51.4442,51.44422,682.3,682.3,682.3,730.9,730.9,730.9,30.1,-23.32,4.43,20.34,0.145,0,0.14,86.8916666667,0,0.98,1.03,5806,1.081614,-0.077,4.1862139785,13.7474471831,-31,3.7862,0.779,1.834,-2.2,-0.12,0.41,0.31,0.26,0
0,2,2,3,2,18.2179136691,5.14,1.67,1.11,1.85,1.76,309.4682,309.4682,309.4682,1068.6,1068.6,1068.6,1110,1110,1110,5.7,-24.55,3.17,6.1,0.065,0,0.07,86.8916666667,0,0.89,1.09,5918,1.307503,-0.219,4.1862139785,13.7474471831,-33,8.9457,0.851,1.998,-2.37,-0.15,-0.69,0.29,0.28,0
0,2,2,2,2,18.2179136691,7.31,2.15,0.74,1.58,1.84,24.97865,26.19894,27.49533,569.6,576.3,583.4,610.8,617.5,624.6,5.4,-22.41,4.09,34.55,0.21,0.02,0.21,89.6,28,1.08,1,5990,1.155041,0.05,0.65,12.9,-30.3,2.5386,0.796,1.866,-2.1,0.45,-0.24,0.32,0.3,0
0,2,2,3,2,18.2179136691,16.81,2.25,1.47,3.32,2.73,28.49604,28.49604,28.49605,588.6,588.6,588.6,636.4,636.4,636.4,24.8,-22.6,4.28,14.59,0.11,0,0.11,86.8916666667,0,0.83,0.74,5147,0.344802,-0.061,4.1862139785,13.7474471831,-30.4,3.5857,0.457,1.098,-2.08,-0.12,0.45,0.32,0.29,0
0,2,2,3,2,18.2179136691,14.15,2.16,1.4,3.03,2.56,548.3759,548.3759,548.376,1232.9,1232.9,1232.9,1279.6,1279.6,1279.6,19.8,-25.74,4.11,3.55,0.047,0,0.05,86.8916666667,0,1.03,1.02,6002,1.211362,0.07,4.1862139785,13.7474471831,-33.6,11.5851,0.815,1.909,-2.4,-0.13,-0.32,0.29,0.25,0
0,2,2,3,2,18.2179136691,8.1,1.88,1.22,2.29,2.08,286.7129,286.713,286.713,1048.4,1048.4,1048.4,1092.1,1092.1,1092.1,9.9,-24.73,3.58,5.7,0.065,0,0.07,86.8916666667,0,1.03,1.02,6002,1.211362,0.07,4.1862139785,13.7474471831,-32.9,8.3701,0.815,1.909,-2.37,-0.14,-0.49,0.29,0.27,0
0,2,4,3,2,18.2179136691,2.23,1.32,0.97,1.28,1.3,397.8191,397.8191,397.8192,1137.8,1137.8,1137.8,1175.1,1175.1,1175.1,2.2,-24.31,2.51,2.58,0.035,0,0.04,86.8916666667,0,0.88,0.83,5299,0.487328,0.077,4.1862139785,13.7474471831,-33.3,12.6635,0.539,1.288,-2.34,-0.16,-0.98,0.28,0.29,0
0,2,4,3,2,18.2179136691,3.22,1.47,1.02,1.5,1.48,240.656,240.656,240.6561,1003.4,1003.4,1003.4,1042.5,1042.5,1042.5,3.3,-23.99,2.79,3.72,0.045,0,0.04,86.8916666667,0,0.88,0.83,5299,0.487328,0.077,4.1862139785,13.7474471831,-32.7,9.8414,0.539,1.288,-2.32,-0.16,-0.82,0.29,0.29,0
0,2,2,3,2,18.2179136691,16.11,2.23,1.45,3.24,2.69,105.3911,105.3911,105.3911,816.3,816.3,816.3,863.8,863.8,863.8,23.4,-24,4.24,7.06,0.068,0,0.07,86.8916666667,0,0.88,0.83,5299,0.487328,0.077,4.1862139785,13.7474471831,-31.8,6.5082,0.539,1.288,-2.26,-0.12,0.09,0.31,0.26,0
0,2,2,3,2,18.2179136691,20.36,2.35,1.57,3.68,2.94,24.51227,24.51227,24.51227,566.9,566.9,566.9,615.7,615.7,615.7,31.9,-22.53,4.47,20.83,0.141,0,0.14,86.8916666667,0,0.88,0.83,5299,0.487328,0.077,4.1862139785,13.7474471831,-30.2,3.1374,0.539,1.288,-2.06,-0.12,0.66,0.32,0.29,0
0,2,2,3,2,18.2179136691,6.4,1.77,1.16,2.05,1.9,457.1841,457.1841,457.1842,1178.1,1178.1,1178.1,1220.6,1220.6,1220.6,7.4,-25.1,3.36,3.7,0.048,0,0.05,86.8916666667,0,1.08,0.98,5913,1.053352,-0.001,4.1862139785,13.7474471831,-33.4,10.8968,0.764,1.794,-2.39,-0.14,-0.66,0.29,0.27,0
0,2,4,3,2,18.2179136691,1.7,1.22,0.93,1.14,1.18,73.07803,73.07804,73.07806,744.9,744.9,744.9,780.9,780.9,780.9,1.6,-22.29,2.32,12.65,0.099,0,0.1,86.8916666667,0,0.81,0.9,5603,0.716238,-0.332,4.1862139785,13.7474471831,-31.4,4.8461,0.642,1.519,-2.24,-0.17,-0.89,0.29,0.31,0
